B00, 100
B00, Trade, 84973.923, 109, P00, B00, 1
B05, Trade, 85883.288, 102, S11, B05, 1
B05, Trade, 85888.077, 94, B05, S19, 1
B05, Trade, 85901.365, 96, S22, B05, 1
B05, Trade, 85906.962, 97, B05, S18, 1
B05, Trade, 85919.750, 97, B05, S17, 1
B05, Trade, 85927.923, 105, S13, B05, 1
B05, Trade, 85936.173, 105, S13, B05, 1
B05, Trade, 85957.096, 97, S15, B05, 1
B05, Trade, 85968.788, 98, S00, B05, 1
B05, Trade, 85976.173, 96, S23, B05, 1
B05, Trade, 85985.404, 107, S02, B05, 1
B05, Trade, 86018.442, 96, B05, S00, 1
B05, Trade, 86031.519, 106, S13, B05, 1
B05, Trade, 86041.346, 101, S14, B05, 1
B05, Trade, 86047.404, 103, S06, B05, 1
B05, Trade, 86058.135, 99, S06, B05, 1
B05, Trade, 86066.346, 108, S14, B05, 1
B05, Trade, 86092.615, 102, S20, B05, 1
B05, Trade, 86097.442, 103, S16, B05, 1
B05, Trade, 86107.308, 105, S01, B05, 1
B05, Trade, 86117.808, 106, B05, S02, 1
B05, Trade, 86124.288, 100, P00, B05, 1
B05, Trade, 86148.077, 105, S00, B05, 1
B05, Trade, 86155.788, 105, S04, B05, 1
B05, Trade, 86160.885, 101, S22, B05, 1
B05, Trade, 86184.058, 98, B05, S18, 1
B05, Trade, 86212.808, 100, S13, B05, 1
B05, Trade, 86225.154, 106, S04, B05, 1
B05, Trade, 86233.692, 105, S11, B05, 1
B05, Trade, 86248.577, 96, S11, B05, 1
B05, Trade, 86256.923, 105, S02, B05, 1
B05, Trade, 86266.558, 104, S18, B05, 1
B05, Trade, 86275.731, 102, S02, B05, 1
B05, Trade, 86288.250, 100, S08, B05, 1
B05, Trade, 86302.481, 102, S07, B05, 1
B05, Trade, 86307.385, 99, S13, B05, 1
B05, Trade, 86338.346, 97, S01, B05, 1
B05, Trade, 86354.500, 93, B05, S06, 1
B05, Trade, 86362.750, 101, B05, S13, 1
B05, Trade, 86372.385, 102, B05, S17, 1
B05, Trade, 86383.654, 94, B05, S06, 1
B05, Trade, 86385.154, 102, P00, B05, 1
B05, Trade, 86398.269, 106, B05, S04, 1
B06, 100
B06, Trade, 85177.981, 109, S01, B06, 1
B06, Trade, 85200.519, 113, S02, B06, 1
B06, Trade, 85209.981, 110, B06, S01, 1
B06, Trade, 85213.904, 112, P00, B06, 1
B06, Trade, 85229.250, 109, B06, S05, 1
B06, Trade, 85237.250, 106, S10, B06, 1
B06, Trade, 85259.423, 108, B06, S20, 1
B06, Trade, 85270.596, 103, S14, B06, 1
B06, Trade, 85279.231, 106, S11, B06, 1
B06, Trade, 85282.846, 106, S14, B06, 1
B06, Trade, 85302.058, 102, B06, S01, 1
B06, Trade, 85309.019, 107, S04, B06, 1
B06, Trade, 85314.673, 108, S12, B06, 1
B06, Trade, 85326.615, 107, S16, B06, 1
B06, Trade, 85340.038, 109, S16, B06, 1
B06, Trade, 85348.558, 101, S19, B06, 1
B06, Trade, 85356.577, 105, S14, B06, 1
B06, Trade, 85399.673, 106, S16, B06, 1
B06, Trade, 85414.135, 109, S19, B06, 1
B06, Trade, 85427.000, 108, S23, B06, 1
B06, Trade, 85435.288, 105, S13, B06, 1
B06, Trade, 85470.077, 102, B06, S21, 1
B06, Trade, 85489.327, 106, S10, B06, 1
B06, Trade, 85493.519, 109, S20, B06, 1
B06, Trade, 85512.173, 109, S11, B06, 1
B06, Trade, 85519.115, 107, S15, B06, 1
B06, Trade, 85531.365, 111, S09, B06, 1
B06, Trade, 85540.481, 111, B06, S19, 1
B06, Trade, 85544.615, 110, S06, B06, 1
B06, Trade, 85559.846, 107, S06, B06, 1
B06, Trade, 85565.250, 109, S15, B06, 1
B06, Trade, 85581.981, 99, B06, S17, 1
B06, Trade, 85592.288, 111, B06, S13, 1
B06, Trade, 85612.615, 103, S22, B06, 1
B06, Trade, 85623.788, 112, S24, B06, 1
B06, Trade, 85638.154, 100, B06, S17, 1
B06, Trade, 85642.000, 103, S12, B06, 1
B06, Trade, 85652.019, 108, B06, S04, 1
B06, Trade, 85659.500, 109, B06, S22, 1
B06, Trade, 85672.519, 106, S13, B06, 1
B06, Trade, 85702.308, 108, B06, S08, 1
B06, Trade, 85714.077, 103, S18, B06, 1
B06, Trade, 85735.308, 104, S04, B06, 1
B06, Trade, 85752.750, 108, S09, B06, 1
B06, Trade, 85770.981, 112, S00, B06, 1
B06, Trade, 85778.981, 110, S17, B06, 1
B06, Trade, 85792.327, 107, S12, B06, 1
B06, Trade, 85797.788, 111, S00, B06, 1
B06, Trade, 85811.808, 103, S23, B06, 1
B06, Trade, 85834.577, 97, B06, S18, 1
B06, Trade, 85843.615, 102, B06, S15, 1
B06, Trade, 85844.731, 103, S02, B06, 1
B06, Trade, 85853.250, 106, S11, B06, 1
B06, Trade, 85867.481, 98, S09, B06, 1
B06, Trade, 85875.058, 106, S01, B06, 1
B06, Trade, 85883.250, 101, S02, B06, 1
B06, Trade, 85893.346, 96, S01, B06, 1
B06, Trade, 85911.327, 103, S11, B06, 1
B06, Trade, 85926.692, 103, S20, B06, 1
B06, Trade, 85960.885, 104, B06, P01, 1
B06, Trade, 85967.538, 101, S13, B06, 1
B06, Trade, 85976.058, 95, S00, B06, 1
B06, Trade, 85993.231, 95, S10, B06, 1
B06, Trade, 85998.673, 103, S00, B06, 1
B06, Trade, 86005.308, 105, S02, B06, 1
B06, Trade, 86021.442, 97, B06, S08, 1
B06, Trade, 86027.846, 95, B06, S14, 1
B06, Trade, 86036.096, 106, B06, S21, 1
B06, Trade, 86053.115, 104, P00, B06, 1
B06, Trade, 86061.769, 102, S02, B06, 1
B06, Trade, 86066.769, 109, S22, B06, 1
B06, Trade, 86084.269, 101, S23, B06, 1
B06, Trade, 86090.308, 104, S00, B06, 1
B06, Trade, 86095.769, 104, S17, B06, 1
B06, Trade, 86112.577, 103, B06, S23, 1
B06, Trade, 86114.731, 106, S13, B06, 1
B06, Trade, 86133.096, 96, B06, S08, 1
B06, Trade, 86139.596, 98, S13, B06, 1
B06, Trade, 86158.462, 102, B06, S21, 1
B06, Trade, 86167.096, 103, S20, B06, 1
B06, Trade, 86192.423, 107, B06, S00, 1
B06, Trade, 86201.731, 96, B06, S19, 1
B06, Trade, 86204.942, 100, S02, B06, 1
B06, Trade, 86222.154, 100, S13, B06, 1
B06, Trade, 86225.481, 108, S15, B06, 1
B06, Trade, 86238.231, 102, S16, B06, 1
B06, Trade, 86251.385, 98, S10, B06, 1
B06, Trade, 86263.269, 97, S17, B06, 1
B06, Trade, 86266.038, 99, S12, B06, 1
B06, Trade, 86281.885, 99, S16, B06, 1
B06, Trade, 86285.096, 98, S05, B06, 1
B06, Trade, 86297.077, 105, S16, B06, 1
B06, Trade, 86308.750, 98, S12, B06, 1
B06, Trade, 86324.288, 102, S16, B06, 1
B06, Trade, 86326.750, 104, B06, S10, 1
B06, Trade, 86342.615, 108, S16, B06, 1
B06, Trade, 86346.615, 105, S24, B06, 1
B06, Trade, 86360.769, 103, S16, B06, 1
B06, Trade, 86375.769, 103, S23, B06, 1
B06, Trade, 86388.250, 97, S02, B06, 1
B07, 100
B07, Trade, 85165.212, 102, S11, B07, 1
B07, Trade, 85181.269, 104, B07, S05, 1
B07, Trade, 85189.673, 110, S06, B07, 1
B07, Trade, 85198.000, 108, B07, S24, 1
B07, Trade, 85203.904, 109, S00, B07, 1
B07, Trade, 85222.538, 111, S02, B07, 1
B07, Trade, 85237.788, 107, S19, B07, 1
B07, Trade, 85248.942, 106, S06, B07, 1
B07, Trade, 85253.000, 107, S12, B07, 1
B07, Trade, 85269.904, 104, S13, B07, 1
B07, Trade, 85284.115, 112, S13, B07, 1
B07, Trade, 85286.365, 106, S12, B07, 1
B07, Trade, 85298.288, 104, S00, B07, 1
B07, Trade, 85316.827, 111, P00, B07, 1
B07, Trade, 85324.404, 109, S23, B07, 1
B07, Trade, 85339.519, 108, P00, B07, 1
B07, Trade, 85344.538, 110, S19, B07, 1
B07, Trade, 85360.558, 109, S00, B07, 1
B07, Trade, 85370.192, 105, S00, B07, 1
B07, Trade, 85374.673, 110, S02, B07, 1
B07, Trade, 85394.423, 105, B07, S19, 1
B07, Trade, 85409.212, 105, P00, B07, 1
B07, Trade, 85433.692, 105, B07, S17, 1
B07, Trade, 85438.558, 106, B07, S16, 1
B07, Trade, 85450.981, 108, P00, B07, 1
B07, Trade, 85460.096, 108, S02, B07, 1
B07, Trade, 85472.115, 107, S12, B07, 1
B07, Trade, 85489.250, 104, P00, B07, 1
B07, Trade, 85494.442, 116, S01, B07, 1
B07, Trade, 85511.077, 115, S09, B07, 1
B07, Trade, 85529.154, 110, S01, B07, 1
B07, Trade, 85553.981, 110, S01, B07, 1
B07, Trade, 85569.615, 113, S20, B07, 1
B07, Trade, 85576.154, 112, S19, B07, 1
B07, Trade, 85602.231, 112, S24, B07, 1
B07, Trade, 85611.250, 102, S05, B07, 1
B07, Trade, 85616.750, 102, S18, B07, 1
B07, Trade, 85630.827, 112, S04, B07, 1
B07, Trade, 85639.808, 109, S05, B07, 1
B07, Trade, 85651.058, 109, B07, S06, 1
B07, Trade, 85657.500, 113, S17, B07, 1
B07, Trade, 85664.865, 110, S04, B07, 1
B07, Trade, 85675.404, 109, S15, B07, 1
B07, Trade, 85687.692, 107, S02, B07, 1
B07, Trade, 85702.865, 110, S20, B07, 1
B07, Trade, 85730.115, 111, B07, S17, 1
B07, Trade, 85732.481, 111, S01, B07, 1
B07, Trade, 85743.885, 112, B07, S09, 1
B07, Trade, 85753.019, 108, S24, B07, 1
B07, Trade, 85782.673, 109, S20, B07, 1
B07, Trade, 85788.346, 111, S01, B07, 1
B07, Trade, 85812.288, 104, S09, B07, 1
B07, Trade, 85823.577, 101, B07, S08, 1
B07, Trade, 85827.731, 99, S20, B07, 1
B07, Trade, 85841.558, 109, S09, B07, 1
B07, Trade, 85843.750, 103, S00, B07, 1
B07, Trade, 85853.442, 107, S13, B07, 1
B07, Trade, 85872.731, 103, S20, B07, 1
B07, Trade, 85883.615, 102, P00, B07, 1
B07, Trade, 85895.442, 96, S16, B07, 1
B07, Trade, 85906.827, 98, S20, B07, 1
B07, Trade, 85935.327, 96, B07, S05, 1
B07, Trade, 85938.442, 95, S05, B07, 1
B07, Trade, 85949.750, 103, S01, B07, 1
B07, Trade, 85961.288, 106, S10, B07, 1
B07, Trade, 85967.404, 100, B07, S22, 1
B07, Trade, 85977.385, 98, P00, B07, 1
B07, Trade, 85986.115, 107, S00, B07, 1
B07, Trade, 86001.827, 100, S10, B07, 1
B07, Trade, 86006.346, 105, S24, B07, 1
B07, Trade, 86018.577, 96, S20, B07, 1
B07, Trade, 86028.231, 108, S23, B07, 1
B07, Trade, 86038.712, 103, B07, S24, 1
B07, Trade, 86054.942, 104, S19, B07, 1
B07, Trade, 86076.827, 101, B07, S06, 1
B07, Trade, 86103.577, 103, S15, B07, 1
B07, Trade, 86121.558, 99, B07, S23, 1
B07, Trade, 86130.865, 101, S16, B07, 1
B07, Trade, 86137.038, 97, S20, B07, 1
B07, Trade, 86144.827, 106, S12, B07, 1
B07, Trade, 86164.212, 98, S20, B07, 1
B07, Trade, 86182.981, 100, S14, B07, 1
B07, Trade, 86194.385, 103, S23, B07, 1
B07, Trade, 86211.385, 101, P00, B07, 1
B07, Trade, 86232.846, 106, S23, B07, 1
B07, Trade, 86246.250, 94, B07, S06, 1
B07, Trade, 86253.904, 100, S01, B07, 1
B07, Trade, 86259.192, 104, S02, B07, 1
B07, Trade, 86274.904, 100, B07, S10, 1
B07, Trade, 86276.212, 103, S19, B07, 1
B07, Trade, 86288.942, 93, S19, B07, 1
B07, Trade, 86298.981, 98, B07, S11, 1
B07, Trade, 86308.173, 95, B07, S10, 1
B07, Trade, 86316.519, 99, S05, B07, 1
B07, Trade, 86331.288, 106, S23, B07, 1
B07, Trade, 86357.173, 96, S11, B07, 1
B07, Trade, 86364.058, 109, S17, B07, 1
B07, Trade, 86376.596, 104, S05, B07, 1
B07, Trade, 86392.635, 105, S22, B07, 1
B07, Trade, 86396.673, 106, S17, B07, 1
B08, 100
B08, Trade, 85059.173, 103, B08, S15, 1
B08, Trade, 85069.096, 105, S02, B08, 1
B08, Trade, 85080.654, 108, S23, B08, 1
B08, Trade, 85095.442, 113, S14, B08, 1
B08, Trade, 85117.096, 110, B08, S08, 1
B08, Trade, 85132.654, 115, S09, B08, 1
B08, Trade, 85150.038, 109, B08, S05, 1
B08, Trade, 85164.038, 104, B08, S12, 1
B08, Trade, 85189.019, 108, S00, B08, 1
B08, Trade, 85207.154, 111, S13, B08, 1
B08, Trade, 85223.596, 111, S06, B08, 1
B08, Trade, 85242.981, 103, B08, S12, 1
B08, Trade, 85255.173, 111, S05, B08, 1
B08, Trade, 85271.923, 100, P00, B08, 1
B08, Trade, 85273.558, 104, S10, B08, 1
B08, Trade, 85292.981, 102, B08, S11, 1
B08, Trade, 85303.442, 105, S11, B08, 1
B08, Trade, 85322.385, 102, B08, S11, 1
B08, Trade, 85327.750, 100, S04, B08, 1
B08, Trade, 85342.673, 105, B08, S16, 1
B08, Trade, 85363.288, 105, B08, S10, 1
B08, Trade, 85372.288, 102, B08, S12, 1
B08, Trade, 85379.750, 110, S10, B08, 1
B08, Trade, 85396.519, 107, S22, B08, 1
B08, Trade, 85409.327, 107, S15, B08, 1
B08, Trade, 85420.288, 107, B08, S11, 1
B08, Trade, 85433.269, 106, B08, S23, 1
B08, Trade, 85440.212, 104, B08, S09, 1
B08, Trade, 85444.308, 113, S24, B08, 1
B08, Trade, 85457.750, 105, B08, S10, 1
B08, Trade, 85467.673, 104, B08, S19, 1
B08, Trade, 85482.635, 109, S17, B08, 1
B08, Trade, 85505.981, 107, S09, B08, 1
B08, Trade, 85522.442, 106, B08, S22, 1
B08, Trade, 85532.250, 107, B08, S18, 1
B08, Trade, 85540.192, 111, B08, S05, 1
B08, Trade, 85551.327, 109, S11, B08, 1
B08, Trade, 85571.173, 112, S11, B08, 1
B08, Trade, 85585.404, 108, B08, S18, 1
B08, Trade, 85586.769, 113, S16, B08, 1
B08, Trade, 85612.269, 101, S11, B08, 1
B08, Trade, 85618.692, 105, B08, S22, 1
B08, Trade, 85628.192, 102, B08, S05, 1
B08, Trade, 85638.442, 103, S24, B08, 1
B08, Trade, 85662.865, 107, B08, S01, 1
B08, Trade, 85671.519, 113, S21, B08, 1
B08, Trade, 85684.077, 105, B08, S14, 1
B08, Trade, 85699.115, 109, B08, S06, 1
B08, Trade, 85721.577, 124, S19, B08, 1
B08, Trade, 85733.192, 110, S15, B08, 1
B08, Trade, 85746.173, 113, B08, S01, 1
B08, Trade, 85761.962, 105, S22, B08, 1
B08, Trade, 85772.981, 107, B08, S03, 1
B08, Trade, 85777.173, 106, B08, S01, 1
B08, Trade, 85795.731, 105, B08, S06, 1
B08, Trade, 85804.596, 105, B08, S17, 1
B08, Trade, 85819.538, 96, B08, S09, 1
B08, Trade, 85822.654, 105, S08, B08, 1
B08, Trade, 85835.519, 109, S22, B08, 1
B08, Trade, 85850.077, 99, B08, S22, 1
B08, Trade, 85865.519, 100, S00, B08, 1
B08, Trade, 85886.846, 96, B08, S10, 1
B08, Trade, 85895.808, 97, S24, B08, 1
B08, Trade, 85911.788, 102, B08, S24, 1
B08, Trade, 85918.365, 101, S23, B08, 1
B08, Trade, 85931.231, 104, B08, S04, 1
B08, Trade, 85942.692, 98, B08, S24, 1
B08, Trade, 85948.673, 98, B08, S06, 1
B08, Trade, 85968.538, 94, B08, S14, 1
B08, Trade, 85973.654, 98, S23, B08, 1
B08, Trade, 85992.481, 90, B08, S18, 1
B08, Trade, 85995.212, 95, S23, B08, 1
B08, Trade, 86018.731, 93, B08, S17, 1
B08, Trade, 86034.212, 102, B08, S04, 1
B08, Trade, 86038.808, 102, B08, S17, 1
B08, Trade, 86053.615, 104, S15, B08, 1
B08, Trade, 86065.962, 108, S24, B08, 1
B08, Trade, 86084.385, 101, P00, B08, 1
B08, Trade, 86102.865, 101, B08, S11, 1
B08, Trade, 86113.885, 98, S04, B08, 1
B08, Trade, 86124.577, 97, B08, S05, 1
B08, Trade, 86126.712, 101, S06, B08, 1
B08, Trade, 86147.596, 103, B08, S11, 1
B08, Trade, 86153.327, 102, P00, B08, 1
B08, Trade, 86180.442, 99, B08, S05, 1
B08, Trade, 86188.846, 109, S23, B08, 1
B08, Trade, 86205.115, 101, S23, B08, 1
B08, Trade, 86216.769, 100, B08, S14, 1
B08, Trade, 86226.231, 105, B08, S18, 1
B08, Trade, 86244.577, 95, B08, S01, 1
B08, Trade, 86250.846, 101, S13, B08, 1
B08, Trade, 86271.962, 108, S00, B08, 1
B08, Trade, 86279.519, 96, B08, S19, 1
B08, Trade, 86285.077, 97, S04, B08, 1
B08, Trade, 86307.808, 97, B08, S04, 1
B08, Trade, 86325.577, 99, B08, S18, 1
B08, Trade, 86326.962, 106, S02, B08, 1
B08, Trade, 86362.827, 99, B08, S15, 1
B08, Trade, 86365.365, 106, S24, B08, 1
B08, Trade, 86391.250, 96, S19, B08, 1
B09, 100
B09, Trade, 85154.288, 111, B09, S03, 1
B09, Trade, 85164.365, 103, B09, S05, 1
B09, Trade, 85167.673, 110, P00, B09, 1
B09, Trade, 85182.385, 103, B09, S07, 1
B09, Trade, 85189.731, 105, B09, S15, 1
B09, Trade, 85210.346, 111, S19, B09, 1
B09, Trade, 85219.558, 113, B09, S18, 1
B09, Trade, 85230.346, 108, B09, S18, 1
B09, Trade, 85238.404, 105, B09, S23, 1
B09, Trade, 85247.135, 99, B09, S14, 1
B09, Trade, 85254.442, 106, P00, B09, 1
B09, Trade, 85271.404, 102, B09, S01, 1
B09, Trade, 85275.885, 102, B09, S16, 1
B09, Trade, 85306.885, 109, B09, S02, 1
B09, Trade, 85313.077, 109, S20, B09, 1
B09, Trade, 85333.654, 107, B09, S21, 1
B09, Trade, 85345.808, 97, B09, S24, 1
B09, Trade, 85352.615, 106, S17, B09, 1
B09, Trade, 85369.788, 103, B09, S19, 1
B09, Trade, 85387.885, 110, S17, B09, 1
B09, Trade, 85402.038, 110, B09, S21, 1
B09, Trade, 85410.038, 103, B09, S09, 1
B09, Trade, 85418.538, 108, B09, S01, 1
B09, Trade, 85441.827, 113, S20, B09, 1
B09, Trade, 85455.596, 106, B09, S08, 1
B09, Trade, 85455.846, 108, S09, B09, 1
B09, Trade, 85468.288, 104, S13, B09, 1
B09, Trade, 85477.500, 106, B09, S04, 1
B09, Trade, 85488.596, 102, B09, S00, 1
B09, Trade, 85516.615, 104, B09, S09, 1
B09, Trade, 85536.481, 109, S17, B09, 1
B09, Trade, 85552.000, 108, S02, B09, 1
B09, Trade, 85555.827, 111, S20, B09, 1
B09, Trade, 85574.904, 112, S02, B09, 1
B09, Trade, 85591.288, 112, B09, S24, 1
B09, Trade, 85603.269, 112, S19, B09, 1
B09, Trade, 85625.058, 101, B09, S21, 1
B09, Trade, 85629.000, 104, S10, B09, 1
B09, Trade, 85637.558, 107, S23, B09, 1
B09, Trade, 85648.250, 108, B09, S21, 1
B09, Trade, 85671.000, 108, B09, S06, 1
B09, Trade, 85682.423, 105, B09, S08, 1
B09, Trade, 85687.942, 108, S13, B09, 1
B09, Trade, 85704.692, 107, S14, B09, 1
B09, Trade, 85718.385, 109, B09, S23, 1
B09, Trade, 85733.327, 107, B09, S11, 1
B09, Trade, 85737.962, 108, S19, B09, 1
B09, Trade, 85757.827, 119, S01, B09, 1
B09, Trade, 85770.077, 109, B09, S08, 1
B09, Trade, 85778.154, 107, S24, B09, 1
B09, Trade, 85794.538, 109, S00, B09, 1
B09, Trade, 85823.481, 106, S01, B09, 1
B09, Trade, 85833.654, 99, B09, S05, 1
B09, Trade, 85836.308, 108, S13, B09, 1
B09, Trade, 85847.327, 102, S24, B09, 1
B09, Trade, 85854.173, 107, S14, B09, 1
B09, Trade, 85870.885, 87, B09, S14, 1
B09, Trade, 85878.577, 104, B09, S16, 1
B09, Trade, 85892.250, 95, S00, B09, 1
B09, Trade, 85911.154, 102, S14, B09, 1
B09, Trade, 85917.462, 104, B09, S18, 1
B09, Trade, 85933.154, 106, B09, S13, 1
B09, Trade, 85947.942, 99, B09, S08, 1
B09, Trade, 85952.288, 99, B09, S22, 1
B09, Trade, 85967.712, 101, P00, B09, 1
B09, Trade, 85978.462, 97, B09, S16, 1
B09, Trade, 85987.769, 103, S22, B09, 1
B09, Trade, 86017.981, 99, S02, B09, 1
B09, Trade, 86024.654, 97, S22, B09, 1
B09, Trade, 86032.769, 107, S11, B09, 1
B09, Trade, 86038.865, 100, B09, S08, 1
B09, Trade, 86051.077, 102, S05, B09, 1
B09, Trade, 86062.481, 96, B09, S16, 1
B09, Trade, 86074.038, 103, B09, S17, 1
B09, Trade, 86082.692, 101, S12, B09, 1
B09, Trade, 86097.404, 102, S10, B09, 1
B09, Trade, 86121.923, 100, S13, B09, 1
B09, Trade, 86129.596, 100, S19, B09, 1
B09, Trade, 86145.673, 101, B09, S19, 1
B09, Trade, 86154.308, 103, S08, B09, 1
B09, Trade, 86159.519, 100, B09, S24, 1
B09, Trade, 86178.327, 99, B09, S10, 1
B09, Trade, 86180.692, 101, S02, B09, 1
B09, Trade, 86188.808, 105, B09, S08, 1
B09, Trade, 86195.769, 100, S12, B09, 1
B09, Trade, 86216.462, 99, B09, S08, 1
B09, Trade, 86218.519, 105, S05, B09, 1
B09, Trade, 86236.019, 96, B09, S11, 1
B09, Trade, 86240.250, 98, S12, B09, 1
B09, Trade, 86246.269, 99, S24, B09, 1
B09, Trade, 86277.346, 98, B09, S17, 1
B09, Trade, 86290.519, 103, S17, B09, 1
B09, Trade, 86331.731, 106, S22, B09, 1
B09, Trade, 86337.404, 97, B09, S19, 1
B09, Trade, 86350.404, 105, B09, S09, 1
B09, Trade, 86363.692, 102, P00, B09, 1
B09, Trade, 86371.000, 103, B09, S09, 1
B09, Trade, 86390.731, 94, B09, S08, 1
B09, Trade, 86394.115, 102, B09, S19, 1
B09, Trade, 86395.346, 105, S06, B09, 1
B10, 100
B10, Trade, 85135.404, 110, B10, S19, 1
B10, Trade, 85151.327, 108, B10, S08, 1
B10, Trade, 85161.404, 106, B10, S16, 1
B10, Trade, 85169.250, 103, B10, S24, 1
B10, Trade, 85176.019, 107, B10, S11, 1
B10, Trade, 85187.865, 103, S23, B10, 1
B10, Trade, 85200.962, 108, B10, S15, 1
B10, Trade, 85210.750, 110, S00, B10, 1
B10, Trade, 85220.077, 113, B10, S04, 1
B10, Trade, 85234.135, 111, B10, S15, 1
B10, Trade, 85239.577, 102, B10, S17, 1
B10, Trade, 85248.981, 107, S08, B10, 1
B10, Trade, 85255.846, 109, B10, S18, 1
B10, Trade, 85262.596, 105, B10, S18, 1
B10, Trade, 85294.500, 105, P00, B10, 1
B10, Trade, 85308.000, 106, B10, S19, 1
B10, Trade, 85320.923, 101, B10, S04, 1
B10, Trade, 85342.827, 104, B10, S14, 1
B10, Trade, 85346.385, 99, S09, B10, 1
B10, Trade, 85354.615, 103, B10, S17, 1
B10, Trade, 85371.019, 103, B10, S17, 1
B10, Trade, 85380.154, 109, B10, S23, 1
B10, Trade, 85396.365, 105, B10, S20, 1
B10, Trade, 85418.596, 108, B10, S15, 1
B10, Trade, 85438.019, 107, S00, B10, 1
B10, Trade, 85452.635, 105, B10, S22, 1
B10, Trade, 85466.077, 105, B10, S14, 1
B10, Trade, 85475.212, 104, B10, S05, 1
B10, Trade, 85501.673, 106, B10, S21, 1
B10, Trade, 85505.385, 107, S19, B10, 1
B10, Trade, 85516.942, 100, B10, S17, 1
B10, Trade, 85554.827, 108, B10, S11, 1
B10, Trade, 85564.615, 106, B10, S09, 1
B10, Trade, 85580.731, 103, B10, S18, 1
B10, Trade, 85590.654, 112, B10, S20, 1
B10, Trade, 85601.981, 111, B10, S04, 1
B10, Trade, 85610.923, 103, B10, S02, 1
B10, Trade, 85621.712, 108, S17, B10, 1
B10, Trade, 85627.500, 99, B10, S11, 1
B10, Trade, 85634.788, 108, B10, S01, 1
B10, Trade, 85646.712, 109, B10, P01, 1
B10, Trade, 85657.673, 109, B10, S05, 1
B10, Trade, 85682.962, 105, B10, S03, 1
B10, Trade, 85690.596, 103, B10, S19, 1
B10, Trade, 85712.231, 105, B10, S07, 1
B10, Trade, 85723.808, 120, B10, S04, 1
B10, Trade, 85735.731, 103, B10, S08, 1
B10, Trade, 85748.115, 109, B10, S15, 1
B10, Trade, 85759.404, 107, S10, B10, 1
B10, Trade, 85768.904, 111, S02, B10, 1
B10, Trade, 85782.962, 107, B10, S05, 1
B10, Trade, 85787.096, 111, S13, B10, 1
B10, Trade, 85800.423, 112, B10, S05, 1
B10, Trade, 85805.827, 106, B10, S13, 1
B10, Trade, 85822.173, 102, S12, B10, 1
B10, Trade, 85832.865, 99, B10, S17, 1
B10, Trade, 85845.365, 101, B10, S16, 1
B10, Trade, 85848.173, 102, S20, B10, 1
B10, Trade, 85862.846, 101, B10, S21, 1
B10, Trade, 85871.327, 93, P00, B10, 1
B10, Trade, 85877.558, 106, B10, S04, 1
B10, Trade, 85891.558, 95, B10, S12, 1
B10, Trade, 85897.385, 96, S23, B10, 1
B10, Trade, 85912.173, 100, B10, S05, 1
B10, Trade, 85917.519, 103, B10, S10, 1
B10, Trade, 85942.577, 98, B10, S09, 1
B10, Trade, 85955.019, 95, B10, S02, 1
B10, Trade, 85960.731, 105, B10, S23, 1
B10, Trade, 85966.385, 100, B10, S06, 1
B10, Trade, 85984.615, 107, B10, S05, 1
B10, Trade, 85988.558, 98, B10, S16, 1
B10, Trade, 86002.769, 99, B10, S13, 1
B10, Trade, 86011.615, 99, S11, B10, 1
B10, Trade, 86032.077, 107, S12, B10, 1
B10, Trade, 86039.385, 100, B10, S18, 1
B10, Trade, 86048.904, 99, B10, S18, 1
B10, Trade, 86059.077, 100, S00, B10, 1
B10, Trade, 86076.481, 103, S01, B10, 1
B10, Trade, 86102.269, 101, B10, S18, 1
B10, Trade, 86120.846, 100, B10, S21, 1
B10, Trade, 86132.231, 99, S11, B10, 1
B10, Trade, 86144.212, 104, S11, B10, 1
B10, Trade, 86164.500, 98, S11, B10, 1
B10, Trade, 86178.577, 100, B10, S09, 1
B10, Trade, 86187.115, 99, S11, B10, 1
B10, Trade, 86203.135, 100, S15, B10, 1
B10, Trade, 86217.885, 100, B10, S06, 1
B10, Trade, 86236.673, 94, B10, S09, 1
B10, Trade, 86243.673, 96, B10, S19, 1
B10, Trade, 86253.192, 98, B10, S20, 1
B10, Trade, 86279.269, 97, S13, B10, 1
B10, Trade, 86294.192, 99, B10, S08, 1
B10, Trade, 86317.558, 93, B10, S21, 1
B10, Trade, 86327.519, 103, B10, S15, 1
B10, Trade, 86348.404, 94, B10, S17, 1
B10, Trade, 86356.558, 95, S19, B10, 1
B10, Trade, 86364.500, 101, B10, S05, 1
B10, Trade, 86367.327, 105, S04, B10, 1
B10, Trade, 86384.000, 94, B10, S19, 1
B10, Trade, 86387.538, 95, S01, B10, 1
B11, 100
B11, Trade, 84263.865, 113, P00, B11, 1
B11, Trade, 84294.904, 110, S22, B11, 1
B11, Trade, 84313.000, 112, S14, B11, 1
B11, Trade, 84330.212, 111, S11, B11, 1
B11, Trade, 84339.115, 107, P00, B11, 1
B11, Trade, 84349.481, 114, S15, B11, 1
B11, Trade, 84369.885, 114, S15, B11, 1
B11, Trade, 84384.423, 106, P00, B11, 1
B11, Trade, 84419.365, 107, B11, S22, 1
B11, Trade, 84428.981, 116, S18, B11, 1
B11, Trade, 84441.077, 117, S14, B11, 1
B11, Trade, 84475.385, 112, S10, B11, 1
B11, Trade, 84486.385, 113, S00, B11, 1
B11, Trade, 84536.942, 113, S24, B11, 1
